state_abbr,year,population,violent_crime,homicide,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,arson,violent_crime_1000,homicide_1000,rape_1000,robbery_1000,aggravated_assault_1000,property_crime_1000,burglary_1000,larceny_1000,motor_vehicle_theft_1000,arson_1000
TX,1986,16682000,109925,2258,8607,40021,59039,1125897,341747,665029,119121,8982,6.5894377173000835,0.13535547296487233,0.5159453302961275,2.39905287135835,3.5390840426807335,67.49172761059825,20.48597290492747,39.86506414099029,7.140690564680494,0.5384246493226232
TX,1987,16789000,105961,1959,8068,38053,57881,1190558,355597,711594,123367,8507,6.311334802549288,0.11668354279587825,0.4805527428673536,2.2665435701947705,3.447554946691286,70.91297873607719,21.180356185597713,42.384537494788255,7.348085055691226,0.506700816010483
TX,1988,16780000,109499,2022,8119,39301,60057,1235870,361972,739642,134256,9429,6.5255661501787845,0.12050059594755662,0.483849821215733,2.3421334922526817,3.579082240762813,73.65137067938022,21.571632896305125,44.078784266984506,8.000953516090584,0.5619189511323004
TX,1989,16991000,111889,2029,7951,37913,63996,1234977,342346,741660,150971,9834,6.5851921605555885,0.11941616149726325,0.4679536225060326,2.2313577776469895,3.7664645989053027,72.68418574539461,20.148666941321878,43.65016773586016,8.885351068212582,0.5787769995880172
TX,1990,16986510,129343,2389,8750,44297,73907,1200151,314512,731224,154415,9873,7.614454057955402,0.14064101454624878,0.5151146409709824,2.607775228696183,4.350923173741988,70.65318302582462,18.515398395550353,43.04733579764178,9.090448832632484,0.5812259257493152
TX,1991,17349000,145743,2652,9266,49700,84125,1210784,312693,734261,163830,10042,8.400657098391838,0.15286183641708456,0.5340941841028302,2.8647184275750766,4.848982650296847,69.78984379503142,18.023690126232058,42.322958095567465,9.443195573231886,0.5788229869156724
TX,1992,17656000,142369,2239,9437,44588,86105,1103779,268928,689780,145071,9736,8.063491164476666,0.12681241504304486,0.5344925237879474,2.525373810602628,4.8768124150430445,62.515801993656545,15.23153602174898,39.0677390122338,8.216526959673764,0.5514272768463978
TX,1993,18031000,137419,2147,9922,40469,84881,1023612,233913,664862,124837,10123,7.621263379734901,0.11907270811380401,0.5502745272031502,2.2444124008651767,4.7075037435527705,56.76956352947701,12.972824579890188,36.87327380622261,6.923465143364206,0.5614219954522767
TX,1994,18378000,129838,2022,9102,37643,81071,949387,214687,623947,110753,9866,7.064860158885624,0.11002285341168788,0.49526607900750896,2.04826422896942,4.411306997497007,51.65888562411579,11.681739035803679,33.9507563391011,6.026390249211013,0.5368375231254762
TX,1995,18724000,124303,1693,8563,33667,80380,940033,202642,632468,104923,9496,6.638698995941038,0.09041871395001068,0.4573274941251869,1.7980666524246955,4.292886135441145,50.20471053193762,10.82258064516129,33.778466139713736,5.603663747062593,0.5071565904721214
TX,1996,19128000,123270,1477,8376,32804,80613,968732,204390,659414,104928,10105,6.4444792973651195,0.07721664575491426,0.437892095357591,1.7149728147218737,4.21439774153074,50.644709326641575,10.685382685069008,34.47375575073191,5.485570890840653,0.5282831451275617
TX,1997,19439000,117126,1327,8011,30522,77266,948231,201059,645451,101721,8785,6.025309943927157,0.06826482843767684,0.41210967642368435,1.570142497042029,3.974792942023767,48.779824065023924,10.343073203354082,33.20391995473018,5.2328309069396575,0.4519265394310407
TX,1998,19760000,111566,1346,7913,28677,73630,898496,194883,606967,96646,8485,5.646052631578947,0.06811740890688259,0.40045546558704453,1.4512651821862348,3.7262145748987856,45.47044534412955,9.8625,30.716953441295548,4.890991902834008,0.42940283400809715
TX,1999,20044141,112306,1217,7614,29405,74070,896261,190362,613862,92037,8451,5.602934044417269,0.06071599675935227,0.3798616263974595,1.46701223065633,3.695344190604127,44.71436316477718,9.497139338622693,30.62550797262901,4.591715853525477,0.42161946476030077
TX,2000,20851820,113653,1238,7856,30257,74302,919658,188975,637522,93161,8230,5.450507437720065,0.05937131626879572,0.3767536838510979,1.4510483976938224,3.5633340399063487,44.10444747748638,9.06275807099812,30.57392592109466,4.4677634853936015,0.39468976808739
TX,2001,21370983,122155,1332,8169,35348,77306,976654,204362,669625,102667,8452,5.715927994514805,0.06232750267032639,0.3822472742596819,1.6540184417347579,3.6173347758500394,45.700003598337055,9.562592417952885,31.333373855568553,4.804037324815615,0.3954895289561552
TX,2002,21736925,126018,1302,8508,37580,78628,1004274,212602,688992,102680,8279,5.797416147868201,0.05989807665987715,0.3914077083120083,1.7288553923795569,3.617254970516759,46.20129112098422,9.780684250417206,31.696847645193607,4.723759225373414,0.38087263952928024
TX,2003,22103374,122246,1422,8025,37017,75782,1016735,219877,698644,98214,7666,5.530648850261503,0.06433406954069547,0.3630667426610978,1.6747216963346863,3.4285263417250236,45.999085931405766,9.947666813220462,31.608025091553895,4.44339402663141,0.34682487840996584
TX,2004,22471549,121554,1364,8388,35817,75985,1010702,220118,696507,94077,6679,5.409239923780955,0.060698975402185225,0.37327199829437663,1.5938821128886131,3.3813868371957803,44.97696175728696,9.795408407315401,30.995059575109842,4.186493774861716,0.2972202761812281
TX,2005,22928508,121091,1407,8511,35790,75383,990293,219828,677042,93423,6787,5.281242024121238,0.061364655737739235,0.37119728854577017,1.560938897550595,3.2877411822871334,43.19046838983156,9.587540541233647,29.528393212502092,4.074534636095815,0.2960070493902176
TX,2006,23507783,121602,1386,8429,37256,74531,959846,215710,648711,95425,6537,5.172839990908543,0.05895919662011514,0.3585620983484491,1.584836817661623,3.170481878278356,40.830987762648654,9.1761098866703,27.595583981696617,4.059293894281737,0.2780781156606729
TX,2007,23904380,122014,1419,8460,38778,73357,985421,228320,663101,94000,5916,5.104252860772795,0.059361506134022295,0.35391003657070375,1.622213167628694,3.0687681504393756,41.22344942642311,9.55138765364339,27.73972803310523,3.9323337396744864,0.24748602557355598
TX,2008,24326974,123585,1370,8055,37739,76421,969865,230046,654435,85384,6317,5.0801632788360775,0.056316087648221276,0.33111393139154915,1.5513232348585566,3.1414100249377506,39.867884924775275,9.456416568702709,26.901619576688823,3.509848779383741,0.2596706026816159
TX,2009,24782302,121684,1330,8311,38022,74021,995082,240058,678455,76569,6003,4.910116905201139,0.05366733082342391,0.33536029058156097,1.5342400395249804,2.986849244271174,40.15292848904836,9.686670753992104,27.376593183312835,3.0896645517434176,0.24222931348346896
TX,2010,25253466,113231,1249,7622,32843,71517,951246,228597,654626,68023,5529,4.483780563032417,0.04945855749068266,0.30181995612008267,1.3005343504135234,2.8319676990081284,37.66793833369249,9.0521039765393,25.922223903839576,2.6936104533136165,0.21894024368773776
TX,2011,25631778,104734,1130,7486,28620,67498,892810,215755,613131,63924,5038,4.086099684540027,0.044085899932497855,0.29205933353511415,1.1165827044850343,2.6333717465873807,34.83215249445435,8.417480831801836,23.92073620487818,2.49393545777433,0.19655288837161433
TX,2012,26060796,106475,1148,7715,30385,67227,876459,205002,606425,65032,4439,4.0856388269951545,0.04405084173177212,0.296038540035385,1.165927548797819,2.5796218964301785,33.631321161487165,7.866298481443161,23.269626913928494,2.4953957661155095,0.17033247948374255
TX,2013,26505637,108757,1140,10456,31810,65351,862289,191062,605440,65787,3957,4.1031649229935505,0.04300971902693756,0.39448212468917465,1.2001220721463892,2.465551007131049,32.53228737720961,7.208353453267319,22.841933585674624,2.4820003382676674,0.14928899841192272
TX,2014,26979078,109711,1192,11636,31021,65862,813515,168085,577018,68412,3830,4.066521472675975,0.04418238458704927,0.4312971703480749,1.1498169062708516,2.441225011469999,30.15355083668908,6.23019808163941,21.387610058431203,2.5357426966184686,0.141961856517113
TX,2015,27429639,113193,1317,12323,31924,67629,779234,153067,558653,67514,3541,4.126667507363112,0.048013756214582336,0.4492585556813198,1.163850534088327,2.465544661378883,28.40846720585714,5.5803505106283025,20.36676457900157,2.461352116227268,0.12909393375538045
TX,2016,27904862,121064,1478,13446,33298,72842,769892,148796,552106,68990,3527,4.33845542758821,0.052965680317645,0.4818515139046378,1.1932687572509766,2.610369476114951,27.589887382349353,5.332260736498177,19.785297630212256,2.4723290156389233,0.12639374457397423
TX,2017,28322717,123984,1405,14536,32120,75923,723143,133458,521767,67918,3311,4.377546123135009,0.04960682267877054,0.5132275974794367,1.1340719889267685,2.6806397140500327,25.532260905618624,4.712047929582462,18.422208575540264,2.398004400495899,0.1169026262558073
TX,2018,28628666,118197,1327,15098,28339,73433,681143,117897,493238,70008,2692,4.128624086082111,0.04635214228982936,0.5273735073789327,0.9898819595715707,2.565016476841778,23.79234156422098,4.1181450787822245,17.22881534193734,2.445381143501412,0.09403162550431096
TX,2019,28986794,122263,1432,15303,29126,76402,697305,114494,504461,78350,2469,4.217886255375465,0.049401806905586036,0.5279300636006865,1.0048023938073316,2.6357519910618605,24.055954584008152,3.949867653525257,17.40313192276455,2.702955007718342,0.08517671874992452
TX,2020,29360759,131084,1931,13509,26834,88810,659160,108851,466033,84276,2969,4.464598479896245,0.06576805456561938,0.4601039094391259,0.9139409509134284,3.024785564978072,22.450373302679267,3.707363287168428,15.872648251361623,2.870361764149217,0.10112136406282958
UT,1979,1367000,4158,66,381,1062,2649,70918,16115,50216,4587,448,3.0416971470373078,0.048280907095830286,0.2787125091441112,0.7768836869056328,1.9378200438917337,51.87856620336503,11.788588149231895,36.73445501097294,3.355523043160205,0.32772494513533285
UT,1980,1458729,4425,55,404,1170,2796,81357,19283,57354,4720,426,3.033462692522052,0.037704056065245836,0.27695343000653305,0.8020681017515933,1.9167371046986794,55.77252526000374,13.21904205647519,39.317789664838365,3.2356935386901884,0.2920350524326314
UT,1981,1516000,4527,50,431,1286,2760,82643,19326,58855,4462,346,2.9861477572559365,0.032981530343007916,0.2843007915567282,0.8482849604221636,1.8205804749340369,54.513852242744065,12.748021108179419,38.82255936675462,2.9432717678100264,0.22823218997361477
UT,1982,1554000,4440,53,369,1344,2674,78451,17202,57341,3908,258,2.857142857142857,0.0341055341055341,0.23745173745173745,0.8648648648648649,1.7207207207207207,50.483268983268985,11.069498069498069,36.8989703989704,2.514800514800515,0.16602316602316602
UT,1983,1619000,4144,56,403,1041,2644,78715,16446,58453,3816,245,2.5596046942557136,0.034589252625077206,0.24891908585546635,0.6429894996911674,1.6331068560840025,48.61951822112415,10.15812229771464,36.10438542310068,2.3570105003088324,0.15132798023471278
UT,1984,1652000,4035,47,336,958,2694,74703,14176,56782,3745,264,2.442493946731235,0.028450363196125907,0.2033898305084746,0.5799031476997578,1.6307506053268765,45.219733656174334,8.581113801452785,34.37167070217917,2.266949152542373,0.15980629539951574
UT,1985,1645000,4398,50,381,908,3059,83072,15511,63668,3893,317,2.6735562310030394,0.030395136778115502,0.23161094224924011,0.5519756838905775,1.8595744680851063,50.49969604863222,9.42917933130699,38.70395136778116,2.366565349544073,0.19270516717325228
UT,1986,1665000,4441,53,421,976,2991,86774,15233,67825,3716,304,2.6672672672672673,0.03183183183183183,0.25285285285285286,0.5861861861861862,1.7963963963963965,52.11651651651652,9.148948948948949,40.73573573573574,2.231831831831832,0.1825825825825826
UT,1987,1680000,3861,55,365,887,2554,90532,15975,71038,3519,276,2.2982142857142858,0.03273809523809524,0.21726190476190477,0.5279761904761905,1.5202380952380952,53.88809523809524,9.508928571428571,42.28452380952381,2.094642857142857,0.16428571428571428
UT,1988,1691000,4110,47,399,915,2749,90223,14898,71677,3648,316,2.430514488468362,0.027794204612655235,0.23595505617977527,0.5410999408633944,1.625665286812537,53.354819633353046,8.810171496156121,42.38734476641041,2.157303370786517,0.1868716735659373
UT,1989,1707000,4417,45,489,898,2985,92577,15311,73210,4056,296,2.5875805506736964,0.026362038664323375,0.28646748681898065,0.5260691271236086,1.7486818980667838,54.23374340949034,8.969537199765671,42.888107791446984,2.3760984182776803,0.17340363210310486
UT,1990,1722850,4892,52,651,980,3209,92620,15172,73352,4096,381,2.839481092376005,0.030182546362132516,0.3778622631105436,0.5688249122094204,1.8626113706939085,53.759758539629104,8.806338334736049,42.57596424529123,2.3774559596018228,0.2211451954610094
UT,1991,1770000,5077,52,808,976,3241,94178,14872,75041,4265,488,2.868361581920904,0.02937853107344633,0.45649717514124294,0.5514124293785311,1.8310734463276837,53.20790960451978,8.40225988700565,42.396045197740115,2.4096045197740112,0.27570621468926554
UT,1992,1813000,5267,54,823,1014,3376,97322,16045,76964,4313,464,2.9051296194153338,0.02978488692774407,0.45394373965802537,0.5592939878654164,1.8621070049641477,53.68008825151682,8.849972421400993,42.45118587975731,2.378929950358522,0.25592939878654164
UT,1993,1860000,5599,58,829,1090,3622,91816,14708,72603,4505,329,3.010215053763441,0.03118279569892473,0.4456989247311828,0.5860215053763441,1.9473118279569892,49.36344086021506,7.90752688172043,39.03387096774193,2.422043010752688,0.17688172043010753
UT,1994,1908000,5810,56,806,1213,3735,95332,15089,74554,5689,503,3.0450733752620547,0.029350104821802937,0.4224318658280922,0.6357442348008385,1.9575471698113207,49.9643605870021,7.9082809224318655,39.07442348008386,2.9816561844863734,0.2636268343815514
UT,1995,1951000,6415,76,834,1309,4196,112417,15623,89202,7592,486,3.2880574064582264,0.038954382368016405,0.4274730907227063,0.6709379805228088,2.150691952844695,57.62019477191184,8.007688364941055,45.72116863147104,3.8913377754997436,0.24910302409021015
UT,1996,2000000,6638,63,836,1377,4362,113079,16965,87542,8572,425,3.319,0.0315,0.418,0.6885,2.181,56.5395,8.4825,43.771,4.286,0.2125
UT,1997,2059000,6878,50,977,1408,4443,116569,18335,89090,9144,415,3.3404565322972317,0.02428363283147159,0.47450218552695483,0.6838271005342399,2.1578436134045655,56.614375910636234,8.90480815930063,43.26857697911608,4.440990772219524,0.2015541525012142
UT,1998,2100000,6599,65,875,1385,4274,109025,17070,84255,7700,446,3.1423809523809525,0.030952380952380953,0.4166666666666667,0.6595238095238095,2.0352380952380953,51.916666666666664,8.128571428571428,40.121428571428574,3.6666666666666665,0.2123809523809524
UT,1999,2129836,5869,44,806,1158,3861,100130,14592,78156,7382,414,2.7556112301604445,0.020658867631122773,0.3784328934246581,0.5437038344736402,1.8128156346310234,47.01300945237099,6.851231738030535,36.69578314950072,3.4659945648397343,0.19438116362010974
UT,2000,2233169,5711,43,863,1242,3563,94247,14348,73438,6461,195,2.5573523544344385,0.01925514817732111,0.3864463459773981,0.556160326424019,1.5954905338557002,42.20325465739494,6.424950373214029,32.8851063220025,2.8931979621784114,0.08731985801343294
UT,2001,2278712,5314,67,896,1197,3154,90993,13804,70676,6513,418,2.3320191406373425,0.029402574787862616,0.3932045822376852,0.5252967465831575,1.3841152370286371,39.931768472716165,6.057808095099337,31.01576680159669,2.858193576020138,0.18343695912427724
UT,2002,2318789,5488,47,943,1140,3358,97641,15124,74795,7722,453,2.366752645454157,0.020269200863036695,0.4066777960392256,0.4916359358268475,1.4481697127250472,42.10861790356949,6.52237008196951,32.25606124576233,3.330186575837646,0.1953605955522473
UT,2003,2352119,5889,60,919,1258,3652,100084,16961,75321,7802,362,2.503699855321946,0.025508913452082994,0.3907115243744045,0.5348368853786735,1.5526425321167847,42.55056823230457,7.210944684346328,32.022614502072386,3.3170090458858583,0.1539037778275674
UT,2004,2420708,5647,46,967,1236,3398,97762,15225,74889,7648,276,2.3327885891235125,0.01900270499374563,0.39946990715113095,0.5105944211362956,1.4037215558423404,40.38570533909914,6.289482250647331,30.93681683210036,3.1594062563514473,0.11401622996247378
UT,2005,2490334,5612,56,920,1095,3541,95546,14971,72082,8493,342,2.253512982595909,0.02248694351841962,0.369428357802608,0.43970005629766934,1.421897624977212,38.36674116805216,6.011643418111788,28.94471183383434,3.4103859161060326,0.13733097648749124
UT,2006,2550063,5771,51,891,1242,3587,89572,14721,66480,8371,363,2.2630813434805335,0.01999950589456025,0.3494031323931997,0.4870467906087026,1.406631914584071,35.12540670563825,5.772798554388656,26.069944154320893,3.282663996928703,0.1423494243083406
UT,2007,2645330,6347,59,935,1425,3928,93082,15594,68573,8915,333,2.399322579791557,0.022303455523507466,0.3534530663471098,0.5386851545931888,1.4848809033277512,35.18729232269698,5.89491670226399,25.922285688364024,3.370089932068967,0.1258822150733557
UT,2008,2736424,6165,41,915,1421,3788,92373,14766,70299,7308,312,2.252940333807919,0.01498305818104212,0.3343780057476473,0.5192908701283134,1.3842883997509159,33.7568300818879,5.396093587835804,25.690097733392193,2.6706387606598976,0.11401741835329612
UT,2009,2784572,5998,39,941,1304,3714,91751,15258,69556,6937,338,2.1540114602890497,0.014005743072903124,0.3379334418359446,0.46829458889911985,1.3337776864810822,32.94976750466499,5.479477636060407,24.979063209714095,2.4912266588904863,0.12138310663182708
UT,2010,2775479,5925,53,983,1269,3620,88316,15095,67242,5979,283,2.1347666474867943,0.019095802922666685,0.35417309949021414,0.4572183756389438,1.3042793694349697,31.820093036193033,5.438700851276483,24.227169436338738,2.1542227485778134,0.10196438164367304
UT,2011,2814347,5547,50,901,1079,3517,84084,13170,64727,6187,292,1.9709723072528014,0.017766110575561576,0.3201453125716196,0.38339266622061885,1.2496682178850014,29.876912832710392,4.679593525602919,22.998940784487484,2.1983785226199895,0.1037540857612796
UT,2012,2854871,5939,52,975,1105,3807,86284,13095,67157,6032,280,2.080304153847932,0.018214483246353337,0.34152156086912505,0.38705776898500843,1.3335103407474453,30.22343216208368,4.586897271365326,23.523654834141368,2.112880056576987,0.09807798671113335
UT,2013,2902787,6644,51,1522,1247,3824,88334,13727,67115,7492,232,2.2888348335582323,0.017569322172105637,0.5243236930577407,0.4295871519336417,1.3173546663947442,30.43075499511332,4.728903636401845,23.120883481977838,2.5809678767336357,0.07992319105742171
UT,2014,2944498,6464,66,1547,1313,3538,85473,11656,66487,7330,292,2.1952808254581937,0.02241468664607685,0.525386670325468,0.44591641767119555,1.2015630508154531,29.028038056062528,3.9585695082829058,22.580079864207754,2.4893886835718684,0.09916800758567335
UT,2015,2990632,7138,57,1704,1329,4048,89797,12606,68464,8727,241,2.386786471889554,0.019059516516910138,0.5697792306107873,0.4443876745784837,1.3535600501833727,30.02609481875403,4.215162547581916,22.892819979188346,2.918112291983768,0.08058497334342707
UT,2016,3044321,7406,74,1560,1528,4244,90561,12938,68261,9362,264,2.4327263780659134,0.024307554952319416,0.5124295368326797,0.5019181617181631,1.3940711245627515,29.747520054554037,4.249880350987954,22.422405521625347,3.075234181940735,0.08671884469476117
UT,2017,3103118,7515,74,1758,1498,4185,86201,11780,64955,9466,226,2.421757728839187,0.023846982293293392,0.5665269577244565,0.4827402631804527,1.3486435256409843,27.778834063029507,3.7961817758783263,20.932172092714488,3.0504801944366924,0.07282997294978792
UT,2018,3153550,7551,63,1854,1237,4397,76294,10079,58406,7809,199,2.3944443563602924,0.019977485690729494,0.5879088646128966,0.39225634602273624,1.39430166003393,24.19305227442089,3.196080607569247,18.520714750043602,2.4762569168080417,0.06310348654690745
